"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.563018573E0,1.011380005E1,-3.025599861E1,-3.026819992E1,4.397588350E1
6.573031513E0,1.050419998E1,-3.009739876E1,-2.998760033E1,4.376582917E1
6.583031757E0,1.006499958E1,-3.008519936E1,-3.074399948E1,4.417710879E1
6.593032001E0,9.833199501E0,-3.024379921E1,-3.131739998E1,4.463360555E1
6.603032001E0,1.180959988E1,-2.954839897E1,-3.042679977E1,4.402686311E1
6.613031757E0,1.190719986E1,-2.901159859E1,-3.052439880E1,4.376292019E1
6.623032001E0,1.182180023E1,-2.930439949E1,-3.015839958E1,4.368102398E1
6.633032245E0,1.176079941E1,-2.963379860E1,-3.096360016E1,4.444348048E1
6.643032245E0,1.221220016E1,-2.931659889E1,-3.037800026E1,4.394796586E1
6.653032001E0,1.094339943E1,-2.941419983E1,-3.100020027E1,4.411309964E1
6.663027118E0,6.307399750E0,-3.089039993E1,-3.864960098E1,4.987776815E1
6.673031757E0,1.006499958E1,-3.034140015E1,-3.058539963E1,4.424219083E1
6.683031757E0,8.503399849E0,-3.054879951E1,-3.147599983E1,4.467969926E1
6.693032245E0,9.821000099E0,-3.024379921E1,-3.153699875E1,4.478528468E1
6.703019794E0,1.002839947E1,-3.015839958E1,-3.095139885E1,4.436312604E1
6.713032245E0,1.004059982E1,-3.009739876E1,-3.140279961E1,4.464082078E1
6.723032001E0,9.601399422E0,-2.990219879E1,-3.187859917E1,4.475012233E1
6.733019305E0,9.784399986E0,-3.013399887E1,-3.146379852E1,4.465157319E1
6.743032001E0,1.024800014E1,-3.025599861E1,-3.087819862E1,4.442870816E1
6.753032001E0,1.005280018E1,-3.034140015E1,-3.102459908E1,4.454419269E1
6.763032245E0,7.222399712E0,-3.063419914E1,-3.242760086E1,4.519033649E1
6.773032245E0,9.784399986E0,-3.039019966E1,-3.107339859E1,4.455170949E1
6.783031513E0,9.040200233E0,-3.045119858E1,-3.114659882E1,4.448720415E1
6.793031513E0,9.808799744E0,-3.013399887E1,-3.069519997E1,4.411876858E1
6.803032001E0,1.067500019E1,-2.995100021E1,-3.084159851E1,4.429697779E1
6.813032245E0,1.024800014E1,-3.025599861E1,-3.076840019E1,4.435246791E1
6.823032001E0,1.011380005E1,-2.993879890E1,-3.098799896E1,4.425919917E1
6.833032245E0,1.071159935E1,-3.006079865E1,-3.091479874E1,4.443101121E1
6.843031757E0,8.967000008E0,-3.028039932E1,-3.228120041E1,4.515955682E1
6.853032245E0,9.833199501E0,-3.048779869E1,-3.103679848E1,4.460359337E1
6.863031513E0,1.093120003E1,-2.997539902E1,-3.045119858E1,4.410545516E1
6.873031268E0,1.055299950E1,-3.013399887E1,-3.040239906E1,4.408774836E1
6.883032001E0,1.061399937E1,-2.998760033E1,-3.019499969E1,4.385944781E1
6.893031757E0,1.000399971E1,-3.080500031E1,-3.017059898E1,4.426390287E1
6.903032001E0,1.001620007E1,-2.998760033E1,-3.089039993E1,4.420177876E1
6.913019550E0,1.039439964E1,-2.982899857E1,-3.093919945E1,4.421591073E1
6.923032001E0,1.094339943E1,-3.008519936E1,-3.107339859E1,4.461427251E1
6.933032001E0,1.179739952E1,-2.980459976E1,-3.059759903E1,4.431372100E1
6.943032001E0,1.237080002E1,-2.981679916E1,-3.012179947E1,4.415202157E1
6.953019061E0,1.188280010E1,-2.976799965E1,-3.079279900E1,4.444694828E1
6.963031513E0,1.252939987E1,-2.963379860E1,-3.001199913E1,4.399849966E1
6.973031513E0,1.073600006E1,-3.012179947E1,-2.992659950E1,4.379709874E1
6.983018817E0,1.110200024E1,-3.026819992E1,-3.163459969E1,4.516819935E1
6.993031513E0,1.133379936E1,-2.974359894E1,-3.040239906E1,4.401638961E1
7.003031757E0,1.077260017E1,-2.991440010E1,-3.082939911E1,4.428738079E1
7.013032001E0,1.133379936E1,-2.992659950E1,-3.079279900E1,4.441005332E1
7.023019550E0,1.067500019E1,-2.995100021E1,-3.084159851E1,4.429697779E1
7.033032245E0,1.122399998E1,-2.997539902E1,-3.113439941E1,4.465258726E1
7.043031757E0,1.154119968E1,-2.985339928E1,-3.031699944E1,4.408565746E1
7.053032245E0,1.182180023E1,-2.965819931E1,-3.115880013E1,4.461204515E1
7.063031513E0,9.369600296E0,-3.054879951E1,-3.190299988E1,4.515329404E1
7.073032001E0,1.149240017E1,-2.992659950E1,-3.096360016E1,4.456928487E1
7.083031757E0,1.216339970E1,-2.964599991E1,-3.064639854E1,4.433999714E1
7.093019550E0,1.090679932E1,-3.023159981E1,-3.071959877E1,4.445898837E1
7.103032245E0,1.180959988E1,-2.986559868E1,-2.948740005E1,4.359962610E1
7.113031757E0,1.168760014E1,-2.959719849E1,-3.109779930E1,4.449345206E1
7.123031513E0,1.179739952E1,-2.954839897E1,-3.064639854E1,4.417565235E1
7.133032001E0,9.967399597E0,-2.998760033E1,-3.209819794E1,4.504330737E1
7.143032001E0,1.074819946E1,-3.017059898E1,-3.131739998E1,4.479473603E1
7.153018329E0,9.698999405E0,-3.042679977E1,-3.087819862E1,4.442211031E1
7.163018817E0,1.241959953E1,-2.942639923E1,-3.052439880E1,4.418029365E1
7.173032489E0,1.172420025E1,-2.976799965E1,-3.051219940E1,4.421068860E1
7.183031757E0,1.204139996E1,-2.951179886E1,-3.102459908E1,4.447996552E1
7.193031513E0,1.024800014E1,-3.019499969E1,-3.132959938E1,4.470238596E1
7.203032001E0,1.068719959E1,-3.020719910E1,-3.057320023E1,4.428782772E1
7.213032001E0,1.148019981E1,-2.949959946E1,-3.106119919E1,4.434883821E1
7.223032245E0,9.247599602E0,-3.065859985E1,-3.201279831E1,4.528009606E1
7.233031757E0,1.015040016E1,-3.004859924E1,-3.095139885E1,4.431634045E1
7.243032245E0,1.156559944E1,-2.978019905E1,-3.054879951E1,4.420240376E1
7.253024432E0,1.161439991E1,-2.981679916E1,-3.085379982E1,4.445101530E1
7.263031757E0,1.144359970E1,-2.981679916E1,-3.100020027E1,4.450853742E1
7.273032001E0,1.052859974E1,-2.988999939E1,-3.110999870E1,4.440828183E1
7.283031757E0,1.128499985E1,-2.957279968E1,-3.109779930E1,4.437313178E1
7.293031757E0,1.361520004E1,-2.886520004E1,-2.958499908E1,4.351833656E1
7.303031757E0,7.429800034E0,-3.091479874E1,-3.285459900E1,4.572036073E1
7.313032001E0,8.906000137E0,-3.113439941E1,-3.048779869E1,4.447666281E1
7.323032001E0,1.045539951E1,-3.024379921E1,-2.996319962E1,4.383829491E1
7.333032245E0,1.024800014E1,-3.032919884E1,-3.032919884E1,4.409923028E1
7.343020282E0,1.061399937E1,-3.017059898E1,-3.048779869E1,4.418628627E1
7.353024188E0,9.333000183E0,-3.069519997E1,-3.154920006E1,4.499613559E1
7.363031757E0,1.023579979E1,-3.001199913E1,-3.115880013E1,4.445629893E1
7.373031757E0,1.077260017E1,-2.998760033E1,-3.026819992E1,4.394848136E1
7.383019061E0,9.320799828E0,-2.995100021E1,-3.236660004E1,4.507256950E1
7.393031268E0,1.116300011E1,-2.982899857E1,-2.998760033E1,4.374514716E1
7.403031757E0,1.055299950E1,-2.988999939E1,-3.056099892E1,4.403126749E1
7.413020282E0,1.019919968E1,-3.040239906E1,-3.086599922E1,4.450886935E1
7.423032001E0,1.011380005E1,-3.025599861E1,-3.004859924E1,4.382502390E1
7.433032001E0,9.979599953E0,-3.023159981E1,-3.148819923E1,4.477777052E1
7.443032245E0,1.066279984E1,-3.002419853E1,-3.050000000E1,4.410666387E1
7.453019305E0,1.024800014E1,-3.025599861E1,-3.087819862E1,4.442870816E1
7.463031757E0,9.735599518E0,-3.046339989E1,-3.161019897E1,4.496671335E1
7.473031757E0,1.050419998E1,-3.003639984E1,-3.043899918E1,4.403471589E1
7.483031757E0,1.033339977E1,-3.047559929E1,-3.081719971E1,4.455604449E1
7.493031513E0,1.007719994E1,-3.026819992E1,-3.092700005E1,4.443189414E1
7.503031757E0,9.942999840E0,-3.026819992E1,-3.019499969E1,4.389493341E1
7.513031513E0,8.625399590E0,-3.018280029E1,-3.152479935E1,4.448833471E1
7.523019550E0,1.010159969E1,-3.043899918E1,-3.076840019E1,4.444400339E1
7.533032245E0,1.041879940E1,-3.050000000E1,-3.057320023E1,4.442433965E1
7.543032001E0,1.049199963E1,-3.028039932E1,-3.070739937E1,4.438388238E1
7.553028827E0,1.017479992E1,-3.029259872E1,-3.024379921E1,4.399835771E1
7.563031757E0,1.172420025E1,-2.970699883E1,-3.106119919E1,4.455065371E1
7.573031757E0,1.132159996E1,-2.975580025E1,-3.060980034E1,4.416498784E1
7.583031513E0,1.122399998E1,-2.971920013E1,-3.118319893E1,4.451517637E1
7.593019061E0,1.130939960E1,-2.975580025E1,-3.082939911E1,4.431435453E1
7.603031757E0,1.199259949E1,-2.984119987E1,-3.129299927E1,4.487283650E1
7.613031513E0,1.176079941E1,-2.995100021E1,-3.013399887E1,4.408442701E1
7.623032001E0,1.082139969E1,-3.002419853E1,-3.079279900E1,4.434807390E1
7.633032001E0,1.035779953E1,-3.046339989E1,-3.037800026E1,4.425071348E1
7.643018817E0,9.613599777E0,-3.070739937E1,-3.060980034E1,4.441087202E1
7.653035175E0,1.084579945E1,-3.019499969E1,-3.063419914E1,4.436015700E1
7.663031757E0,1.079699993E1,-3.002419853E1,-3.112220001E1,4.457150478E1
7.673032245E0,9.711199760E0,-2.996319962E1,-3.259840012E1,4.532942115E1
7.683031757E0,1.083360004E1,-3.026819992E1,-3.030480003E1,4.418044501E1
7.693031757E0,1.056519985E1,-3.039019966E1,-3.001199913E1,4.399895198E1
7.703031757E0,1.076039982E1,-2.991440010E1,-3.114659882E1,4.450582159E1
7.713031513E0,9.698999405E0,-3.035359955E1,-3.153699875E1,4.483295535E1
7.723032245E0,9.991799355E0,-3.054879951E1,-3.065859985E1,4.441863293E1
7.733032001E0,1.063840008E1,-2.978019905E1,-3.120759964E1,4.442915807E1
7.743027606E0,1.062619972E1,-3.009739876E1,-3.081719971E1,4.436743547E1
7.753031513E0,1.030900002E1,-3.010960007E1,-3.068299866E1,4.420757745E1
7.763032001E0,1.060179996E1,-3.017059898E1,-3.091479874E1,4.447907358E1
7.773032245E0,1.128499985E1,-2.970699883E1,-2.987779999E1,4.361811473E1
7.783031268E0,1.195599937E1,-2.954839897E1,-3.071959877E1,4.426903603E1
7.793031513E0,1.222439957E1,-2.949959946E1,-3.054879951E1,4.419153159E1
7.803031757E0,1.133379936E1,-2.974359894E1,-3.029259872E1,4.394062156E1
7.813020038E0,1.282219982E1,-2.919459915E1,-3.047559929E1,4.410777233E1
7.823032001E0,1.262699986E1,-2.926779938E1,-3.050000000E1,4.411683585E1
7.833032245E0,1.060179996E1,-2.992659950E1,-3.086599922E1,4.427989869E1
7.843018817E0,1.090679932E1,-2.980459976E1,-3.037800026E1,4.393285033E1
7.853031757E0,1.102880001E1,-2.993879890E1,-3.032919884E1,4.402074978E1
7.863031513E0,1.072379971E1,-3.013399887E1,-3.024379921E1,4.401982688E1
7.873031757E0,1.077260017E1,-3.009739876E1,-3.121979904E1,4.468308605E1
7.883019550E0,1.028460026E1,-3.029259872E1,-3.151259995E1,4.490499410E1
7.893031513E0,1.237080002E1,-2.974359894E1,-3.089039993E1,4.463110103E1
7.903031757E0,1.302960014E1,-2.892619896E1,-2.960939980E1,4.339599086E1
7.913031513E0,1.227320004E1,-3.010960007E1,-3.008519936E1,4.429829202E1
7.923031757E0,1.271239948E1,-2.930439949E1,-3.025599861E1,4.399748154E1
7.933032001E0,1.172420025E1,-3.002419853E1,-3.045119858E1,4.434168314E1
7.943031513E0,9.894199371E0,-3.084159851E1,-3.051219940E1,4.449824370E1
7.953019305E0,1.060179996E1,-2.980459976E1,-2.991440010E1,4.353830110E1
7.963031268E0,1.083360004E1,-2.995100021E1,-3.102459908E1,4.446296269E1
7.973031513E0,8.271599770E0,-3.045119858E1,-3.198839951E1,4.493275599E1
7.983031757E0,9.894199371E0,-3.034140015E1,-3.073180008E1,4.430507059E1
7.993031513E0,1.096780014E1,-3.065859985E1,-2.974359894E1,4.410129321E1
8.003031268E0,1.212679958E1,-2.947519875E1,-3.112220001E1,4.454703068E1
8.013031513E0,1.019919968E1,-3.021939850E1,-3.046339989E1,4.410503885E1
8.023019061E0,9.967399597E0,-3.012179947E1,-3.086599922E1,4.426490445E1
8.033031757E0,1.072379971E1,-2.981679916E1,-3.086599922E1,4.423518170E1
8.043031757E0,9.454999924E0,-2.985339928E1,-2.997539902E1,4.334912938E1
8.053031268E0,1.011380005E1,-3.051219940E1,-2.988999939E1,4.389413773E1
8.063031757E0,1.111419964E1,-2.971920013E1,-3.024379921E1,4.383427518E1
8.073031513E0,1.069939995E1,-3.013399887E1,-3.068299866E1,4.431683037E1
8.083031513E0,1.060179996E1,-2.998760033E1,-3.041459846E1,4.400797809E1
8.093018573E0,9.881999969E0,-2.991440010E1,-3.082939911E1,4.407921399E1
8.103032001E0,1.011380005E1,-3.075619888E1,-2.993879890E1,4.409721534E1
8.113032001E0,1.310279942E1,-2.882859993E1,-3.080500031E1,4.417827034E1
8.123032245E0,9.454999924E0,-3.001199913E1,-3.242760086E1,4.518480290E1
8.133028583E0,9.320799828E0,-3.058539963E1,-3.082939911E1,4.441616630E1
8.143031513E0,1.095559978E1,-3.015839958E1,-3.029259872E1,4.412704125E1
8.153032001E0,1.033339977E1,-3.029259872E1,-3.052439880E1,4.422849320E1
8.163031757E0,9.955200195E0,-3.037800026E1,-3.103679848E1,4.455571535E1
8.173032001E0,8.820599556E0,-3.053660011E1,-3.171999931E1,4.490484695E1
8.183032245E0,1.002839947E1,-3.023159981E1,-3.051219940E1,4.410796680E1
8.193018573E0,1.051639938E1,-3.014620018E1,-3.104899979E1,4.453569837E1
8.203032001E0,1.195599937E1,-2.954839897E1,-3.082939911E1,4.434530023E1
8.213032001E0,1.265139961E1,-2.919459915E1,-3.062199974E1,4.415981657E1
8.223032001E0,1.227320004E1,-2.935319901E1,-3.046339989E1,4.404838775E1
8.233019794E0,1.119960022E1,-2.968260002E1,-3.023159981E1,4.382279562E1
8.243019305E0,1.195599937E1,-2.930439949E1,-3.087819862E1,4.421715618E1
8.253032245E0,1.156559944E1,-2.952400017E1,-3.071959877E1,4.414887796E1
8.263031757E0,7.222399712E0,-3.131739998E1,-3.237879944E1,4.562158757E1
8.273022479E0,9.442799568E0,-3.014620018E1,-3.164679909E1,4.471554250E1
8.283031757E0,1.034560013E1,-3.021939850E1,-3.064639854E1,4.426562133E1
8.293032001E0,9.979599953E0,-3.037800026E1,-3.059759903E1,4.425639368E1
8.303032001E0,1.068719959E1,-2.995100021E1,-3.051219940E1,4.407122600E1
8.313020038E0,1.036999989E1,-2.990219879E1,-3.081719971E1,4.417440648E1
8.323032245E0,1.089459991E1,-2.962159920E1,-3.031699944E1,4.376359104E1
8.333026141E0,8.295999527E0,-3.080500031E1,-3.232999802E1,4.542026446E1
8.343032001E0,1.040660000E1,-2.981679916E1,-3.060980034E1,4.398066294E1
8.353032245E0,1.071159935E1,-2.995100021E1,-3.007299995E1,4.377426299E1
8.363031757E0,1.047980022E1,-3.035359955E1,-3.036579895E1,4.419557630E1
8.373031757E0,1.041879940E1,-3.025599861E1,-3.073180008E1,4.436688370E1
8.383019794E0,1.045539951E1,-2.992659950E1,-3.068299866E1,4.411760582E1
8.393032245E0,1.028460026E1,-3.010960007E1,-3.101239967E1,4.443118221E1
8.403032001E0,1.040660000E1,-2.982899857E1,-3.071959877E1,4.406540851E1
8.413031757E0,1.088239956E1,-2.987779999E1,-3.037800026E1,4.397649886E1
8.423031757E0,9.320799828E0,-3.014620018E1,-3.081719971E1,4.410635433E1
8.433031268E0,1.078479958E1,-2.967039871E1,-3.076840019E1,4.408331784E1
8.443031757E0,1.133379936E1,-2.957279968E1,-2.999979973E1,4.362331341E1
8.453019550E0,1.022359943E1,-3.008519936E1,-3.092700005E1,4.434095779E1
8.463032001E0,8.698599815E0,-3.046339989E1,-3.143939972E1,4.463317405E1
8.473032001E0,1.072379971E1,-2.956060028E1,-3.113439941E1,4.425132536E1
8.483032001E0,1.056519985E1,-3.013399887E1,-3.018280029E1,4.393953538E1
8.493032245E0,1.084579945E1,-3.019499969E1,-3.063419914E1,4.436015700E1
8.503032001E0,1.022359943E1,-2.990219879E1,-3.053660011E1,4.394482250E1
8.513032001E0,9.576999664E0,-3.029259872E1,-3.114659882E1,4.449124720E1
8.523032001E0,1.124839973E1,-2.996319962E1,-3.047559929E1,4.419368710E1
8.533018573E0,1.196819973E1,-2.954839897E1,-3.039019966E1,4.404440852E1
8.543031513E0,1.201700020E1,-2.940199852E1,-3.063419914E1,4.412867512E1
8.553031757E0,9.930799484E0,-2.999979973E1,-3.274480057E1,4.550638116E1
8.563031757E0,1.235859966E1,-2.938979912E1,-3.032919884E1,4.400404050E1
8.573032245E0,1.268799973E1,-2.912139893E1,-3.030480003E1,4.390241585E1
8.583031757E0,1.034560013E1,-3.003639984E1,-3.036579895E1,4.394654143E1
8.593032001E0,9.479399681E0,-3.039019966E1,-3.071959877E1,4.423931512E1
8.603032245E0,1.026019955E1,-2.993879890E1,-3.137839890E1,4.456688560E1
8.613032001E0,1.013819981E1,-2.993879890E1,-3.021939850E1,4.373015917E1
8.623018817E0,7.990999699E0,-3.081719971E1,-3.175659943E1,4.496707108E1
8.633032977E0,1.028460026E1,-3.018280029E1,-3.056099892E1,4.416728530E1
8.643031757E0,1.104099941E1,-2.993879890E1,-3.010960007E1,4.387280894E1
8.653031513E0,1.072379971E1,-3.013399887E1,-3.014620018E1,4.395282873E1
8.663031513E0,1.036999989E1,-3.046339989E1,-3.004859924E1,4.402810406E1
8.673019794E0,1.056519985E1,-2.945079994E1,-3.012179947E1,4.343150778E1
8.683032001E0,9.784399986E0,-3.018280029E1,-3.285459900E1,4.567450703E1
8.693032245E0,1.038220024E1,-2.935319901E1,-2.953619957E1,4.291605129E1
8.703019305E0,1.008939934E1,-3.008519936E1,-3.041459846E1,4.395410105E1
8.713032001E0,9.540399551E0,-2.986559868E1,-3.179319954E1,4.465177202E1
8.723021747E0,9.552599907E0,-3.018280029E1,-3.063419914E1,4.405346474E1
8.733031757E0,1.016259956E1,-3.004859924E1,-3.073180008E1,4.416605351E1
8.743032245E0,1.029679966E1,-3.018280029E1,-3.034140015E1,4.401847430E1
8.753031513E0,9.821000099E0,-3.024379921E1,-3.142720032E1,4.470803455E1
8.763032245E0,1.043099976E1,-2.975580025E1,-3.084159851E1,4.410688838E1
8.773032001E0,1.366399956E1,-2.847480011E1,-2.998760033E1,4.355198386E1
8.783032001E0,1.026019955E1,-2.993879890E1,-3.115880013E1,4.441254552E1
8.793032001E0,9.625800133E0,-3.007299995E1,-3.182979965E1,4.483500307E1
8.803031757E0,9.515999794E0,-3.025599861E1,-3.106119919E1,4.439344320E1
8.813032245E0,1.155340004E1,-2.887739944E1,-2.880419922E1,4.239182874E1
8.823031268E0,9.857600212E0,-3.030480003E1,-3.020719910E1,4.390931637E1
8.833031757E0,1.026019955E1,-3.007299995E1,-3.015839958E1,4.380851614E1
8.843031757E0,1.000399971E1,-2.973139954E1,-3.148819923E1,4.444707886E1
8.853032245E0,1.184619999E1,-2.915799904E1,-3.071959877E1,4.397971249E1
8.863031757E0,1.327359962E1,-2.838939857E1,-3.031699944E1,4.360351882E1
8.873031757E0,1.171199989E1,-2.965819931E1,-2.978019905E1,4.363072293E1
8.883019794E0,1.128499985E1,-2.964599991E1,-3.064639854E1,4.410712273E1
8.893032001E0,1.155340004E1,-2.984119987E1,-3.020719910E1,4.400514901E1
8.903032001E0,9.613599777E0,-2.996319962E1,-3.100020027E1,4.417269574E1
8.913031757E0,8.344799995E0,-3.030480003E1,-3.156139946E1,4.454366990E1
8.923019061E0,1.018700027E1,-2.971920013E1,-3.090259933E1,4.406786218E1
8.933031513E0,1.140699959E1,-2.935319901E1,-3.003639984E1,4.351913656E1
8.943031268E0,1.090679932E1,-2.954839897E1,-3.076840019E1,4.403135932E1
8.953031513E0,1.034560013E1,-2.996319962E1,-3.081719971E1,4.421000533E1
8.963032001E0,1.129720020E1,-2.938979912E1,-3.048779869E1,4.382799212E1
8.973031757E0,1.022359943E1,-2.990219879E1,-3.042679977E1,4.386859495E1
8.983032001E0,1.034560013E1,-2.971920013E1,-3.097579956E1,4.415611461E1
8.993020038E0,1.097999954E1,-2.926779938E1,-3.135400009E1,4.427457275E1
9.003032001E0,8.539999962E0,-3.021939850E1,-3.131739998E1,4.435000774E1
9.013032001E0,9.796599388E0,-2.995100021E1,-3.052439880E1,4.387225428E1
9.023018817E0,1.051639938E1,-2.978019905E1,-3.026819992E1,4.374492928E1
9.033031757E0,1.050419998E1,-2.985339928E1,-3.014620018E1,4.370763150E1
9.043031757E0,1.005280018E1,-2.997539902E1,-3.023159981E1,4.374394775E1
9.053032001E0,9.979599953E0,-3.030480003E1,-3.104899979E1,4.451981253E1
9.063019550E0,1.205359936E1,-2.925559998E1,-3.086599922E1,4.420281999E1
9.073032001E0,1.224879932E1,-2.892619896E1,-3.089039993E1,4.405649645E1
9.083032001E0,1.013819981E1,-2.986559868E1,-3.100020027E1,4.422385665E1
9.093032245E0,1.241959953E1,-2.898719978E1,-3.029259872E1,4.372808870E1
9.103032001E0,1.270020008E1,-2.904819870E1,-3.053660011E1,4.401791540E1
9.113019061E0,1.071159935E1,-2.963379860E1,-3.079279900E1,4.405788068E1
9.123018573E0,9.979599953E0,-2.987779999E1,-3.070739937E1,4.399113233E1
9.133018817E0,8.649800301E0,-3.029259872E1,-3.213479996E1,4.500117722E1
9.143031513E0,9.515999794E0,-3.007299995E1,-3.067079926E1,4.399588055E1
9.153031757E0,1.057740021E1,-2.974359894E1,-3.113439941E1,4.433862763E1
9.163031757E0,9.845399857E0,-2.992659950E1,-3.170779991E1,4.469807413E1
9.173032245E0,1.152899933E1,-2.903599930E1,-3.180539894E1,4.458240104E1
9.183031757E0,1.201700020E1,-2.914579964E1,-3.057320023E1,4.391590261E1
9.193032245E0,1.204139996E1,-2.940199852E1,-3.008519936E1,4.375605158E1
9.203032001E0,1.063840008E1,-2.953619957E1,-3.137839890E1,4.438655831E1
9.213018817E0,1.028460026E1,-2.993879890E1,-3.062199974E1,4.404329178E1
9.223019794E0,1.054080009E1,-2.970699883E1,-3.050000000E1,4.386187691E1
9.233031513E0,1.096780014E1,-2.958499908E1,-3.096360016E1,4.420757113E1
9.243032001E0,1.060179996E1,-2.974359894E1,-3.058539963E1,4.396073829E1
9.253031757E0,1.091899967E1,-2.954839897E1,-3.032919884E1,4.372862607E1
9.263031757E0,1.071159935E1,-2.987779999E1,-3.063419914E1,4.411207828E1
9.273031757E0,1.001620007E1,-2.973139954E1,-3.106119919E1,4.414836891E1
9.283020526E0,1.063840008E1,-2.953619957E1,-3.148819923E1,4.446424780E1
9.293032001E0,9.259799957E0,-3.004859924E1,-3.096360016E1,4.412943175E1
9.303032245E0,9.174399376E0,-3.026819992E1,-3.125639915E1,4.446679681E1
9.313019061E0,1.068719959E1,-2.995100021E1,-3.062199974E1,4.414731608E1
9.323032001E0,9.821000099E0,-3.037800026E1,-3.031699944E1,4.402721201E1
9.333031513E0,1.091899967E1,-2.954839897E1,-3.043899918E1,4.380485254E1
9.343031268E0,1.021140003E1,-3.014620018E1,-3.058539963E1,4.414218783E1
9.353019305E0,9.942999840E0,-2.995100021E1,-3.113439941E1,4.433143903E1
9.363031757E0,1.043099976E1,-2.968260002E1,-3.118319893E1,4.429734073E1
9.373031513E0,8.039799690E0,-3.067079926E1,-3.187859917E1,4.496199941E1
9.383032001E0,9.698999405E0,-3.010960007E1,-3.159799957E1,4.471120869E1
9.393031757E0,1.087020016E1,-2.921899986E1,-2.857239914E1,4.228821582E1
9.403032001E0,1.078479958E1,-2.973139954E1,-3.010960007E1,4.366756275E1
9.413018573E0,1.039439964E1,-3.014620018E1,-3.032919884E1,4.400792237E1
9.423019550E0,1.194379997E1,-2.968260002E1,-2.993879890E1,4.381829277E1
9.433031513E0,1.002839947E1,-3.029259872E1,-2.984119987E1,4.368875763E1
9.443031513E0,1.097999954E1,-2.903599930E1,-2.934099960E1,4.271468018E1
9.453031757E0,1.083360004E1,-2.958499908E1,-3.012179947E1,4.358855198E1
9.463031513E0,1.083360004E1,-2.895059967E1,-3.167119980E1,4.425572288E1
9.473032245E0,1.044320011E1,-2.968260002E1,-3.107339859E1,4.422299484E1
9.483031513E0,1.317599964E1,-2.867000008E1,-3.017059898E1,4.365593790E1
9.493019061E0,1.388359928E1,-2.868219948E1,-3.053660011E1,4.413509762E1
9.503031757E0,9.857600212E0,-2.974359894E1,-3.109779930E1,4.414665425E1
9.513031513E0,1.080919933E1,-2.934099960E1,-3.093919945E1,4.398826105E1
9.523031513E0,1.088239956E1,-2.962159920E1,-3.053660011E1,4.391297878E1
9.533031757E0,1.094339943E1,-2.904819870E1,-3.021939850E1,4.332167915E1
9.543031268E0,1.016259956E1,-3.004859924E1,-3.073180008E1,4.416605351E1
9.553031757E0,1.071159935E1,-2.963379860E1,-3.090259933E1,4.413469186E1
9.563018817E0,1.022359943E1,-2.982899857E1,-3.108559990E1,4.427872697E1
9.573031757E0,9.576999664E0,-3.029259872E1,-3.125639915E1,4.456818314E1
9.583031757E0,6.368400097E0,-3.167119980E1,-3.251300049E1,4.583357522E1
9.593031513E0,1.045539951E1,-2.936540031E1,-3.146379852E1,4.429009745E1
9.603021503E0,1.073600006E1,-2.956060028E1,-3.091479874E1,4.410006312E1
9.613032001E0,1.040660000E1,-2.964599991E1,-3.021939850E1,4.359351649E1
9.623031513E0,1.021140003E1,-2.971920013E1,-3.046339989E1,4.376668002E1
9.633031513E0,9.149999619E0,-3.020719910E1,-3.246419907E1,4.527826842E1
9.643031757E0,1.057740021E1,-2.956060028E1,-3.073180008E1,4.393351819E1
9.653031513E0,1.060179996E1,-2.935319901E1,-3.185419846E1,4.459482496E1
9.663031757E0,8.710800171E0,-2.982899857E1,-3.265940094E1,4.508085697E1
9.673032001E0,1.028460026E1,-2.968260002E1,-3.089039993E1,4.405730989E1
9.683018573E0,1.008939934E1,-2.976799965E1,-3.102459908E1,4.416396189E1
9.693032245E0,6.185400009E0,-3.091479874E1,-4.116279984E1,5.184939773E1
9.703030780E0,6.868599892E0,-3.087819862E1,-4.056499863E1,5.144083911E1
9.713032245E0,8.722999573E0,-2.988999939E1,-3.178100014E1,4.449196281E1
9.723032001E0,1.023579979E1,-2.982899857E1,-3.097579956E1,4.420453496E1
9.733032245E0,9.747799873E0,-3.002419853E1,-3.106119919E1,4.428623031E1
9.743019061E0,9.686800003E0,-3.006079865E1,-3.030480003E1,4.377061360E1
9.753032245E0,1.029679966E1,-2.962159920E1,-3.123199844E1,4.425947299E1
9.763031757E0,9.845399857E0,-3.006079865E1,-3.059759903E1,4.400905111E1
9.773031757E0,1.089459991E1,-2.980459976E1,-3.070739937E1,4.415824782E1
9.783019061E0,1.071159935E1,-2.937759972E1,-3.096360016E1,4.400597983E1
9.793032001E0,1.083360004E1,-2.952400017E1,-3.068299866E1,4.393722661E1
9.803024188E0,8.466799736E0,-3.036579895E1,-3.184199905E1,4.480715732E1
9.813031513E0,1.233419991E1,-2.920679855E1,-3.026819992E1,4.383301833E1
9.823031757E0,1.021140003E1,-3.008519936E1,-3.125639915E1,4.456853598E1
9.833032245E0,1.201700020E1,-2.940199852E1,-3.041459846E1,4.397651203E1
9.843032001E0,1.206579971E1,-2.925559998E1,-3.064639854E1,4.405309747E1
9.853019550E0,9.808799744E0,-3.013399887E1,-3.091479874E1,4.427183327E1
9.863032001E0,1.028460026E1,-2.993879890E1,-3.073180008E1,4.411970329E1
