"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.266664377E0,1.105319977E1,-2.371679878E1,-3.181760025E1,4.119489599E1
3.276665354E0,1.235859966E1,-2.331419945E1,-3.103679848E1,4.073781709E1
3.286676828E0,9.857600212E0,-2.415600014E1,-3.158580017E1,4.096763841E1
3.296664621E0,1.074819946E1,-2.416819954E1,-3.157359886E1,4.118880680E1
3.306677805E0,1.057740021E1,-2.416819954E1,-3.161019897E1,4.117266014E1
3.316677072E0,9.259799957E0,-2.458300018E1,-3.272039795E1,4.196060337E1
3.326677072E0,1.028460026E1,-2.403400040E1,-3.192739868E1,4.126457275E1
3.336664621E0,9.271999359E0,-2.408279991E1,-3.272039795E1,4.167224095E1
3.346677561E0,1.140699959E1,-2.396080017E1,-3.113439941E1,4.090953937E1
3.356677317E0,1.047980022E1,-2.446100044E1,-3.168339920E1,4.137637660E1
3.366677317E0,1.008939934E1,-2.461960030E1,-3.174440002E1,4.142013557E1
3.376666819E0,1.051639938E1,-2.431459999E1,-3.181760025E1,4.140234431E1
3.386663889E0,9.991799355E0,-2.422920036E1,-3.153699875E1,4.100576173E1
3.396677072E0,8.918199539E0,-2.485140038E1,-3.263499832E1,4.197820267E1
3.406668772E0,1.030900002E1,-2.389979935E1,-3.272039795E1,4.181028979E1
3.416677317E0,9.296400070E0,-2.400959969E1,-3.273260117E1,4.164501303E1
3.426677317E0,1.043099976E1,-2.363139915E1,-3.014620018E1,3.969939757E1
3.436677072E0,1.202919960E1,-2.368019867E1,-3.190299988E1,4.151210490E1
3.446676828E0,1.202919960E1,-2.399740028E1,-3.118319893E1,4.114570158E1
3.456677561E0,1.159000015E1,-2.405839920E1,-3.148819923E1,4.128730273E1
3.466677317E0,1.088239956E1,-2.441219902E1,-3.213479996E1,4.179745745E1
3.476664133E0,1.188280010E1,-2.330200005E1,-3.289120102E1,4.202398421E1
3.486677072E0,1.152899933E1,-2.446100044E1,-3.174440002E1,4.170090288E1
3.496677072E0,1.148019981E1,-2.385099983E1,-3.222019958E1,4.169899809E1
3.506677317E0,1.162659931E1,-2.441219902E1,-3.151259995E1,4.152321312E1
3.516677561E0,1.163879967E1,-2.391199875E1,-3.173219872E1,4.140263008E1
3.526677072E0,1.176079941E1,-2.372900009E1,-3.228120041E1,4.175473324E1
3.536677317E0,9.747799873E0,-2.499779892E1,-3.304980087E1,4.256992942E1
3.546677561E0,1.132159996E1,-2.378999901E1,-3.248859787E1,4.182883778E1
3.556677561E0,1.137039948E1,-2.414379883E1,-3.229339981E1,4.189358755E1
3.566677317E0,1.127279949E1,-2.457079887E1,-3.091479874E1,4.106732213E1
3.576664133E0,1.201700020E1,-2.393639946E1,-3.206159973E1,4.177685592E1
3.586664621E0,1.000399971E1,-2.476599884E1,-3.259840012E1,4.214368753E1
3.596677317E0,1.195599937E1,-2.397299957E1,-3.142720032E1,4.129551488E1
3.606677072E0,1.143139935E1,-2.405839920E1,-3.153699875E1,4.128033131E1
3.616677317E0,1.219999981E1,-2.342399979E1,-3.191519928E1,4.142588208E1
3.626677805E0,1.049199963E1,-2.399740028E1,-3.307419968E1,4.218838656E1
3.636677317E0,1.178520012E1,-2.404619980E1,-3.090259933E1,4.089109087E1
3.646677072E0,1.179739952E1,-2.397299957E1,-3.124419975E1,4.111062347E1
3.656665354E0,1.156559944E1,-2.394859886E1,-3.119540024E1,4.099331011E1
3.666677561E0,1.105319977E1,-2.458300018E1,-3.237879944E1,4.212936952E1
3.676677072E0,1.185839939E1,-2.400959969E1,-3.143939972E1,4.129792208E1
3.686677072E0,1.085799980E1,-2.466839981E1,-3.240319824E1,4.214728183E1
3.696677317E0,1.105319977E1,-2.402179909E1,-3.303759766E1,4.231669783E1
3.706676828E0,9.845399857E0,-2.438780022E1,-3.369639969E1,4.274510556E1
3.716677561E0,1.150459957E1,-2.396080017E1,-3.240319824E1,4.190993930E1
3.726664133E0,1.145580006E1,-2.448539925E1,-3.121979904E1,4.129704570E1
3.736677561E0,1.173639965E1,-2.405839920E1,-3.189079857E1,4.163619438E1
3.746677317E0,1.145580006E1,-2.416819954E1,-3.182979965E1,4.157491275E1
3.756677317E0,1.008939934E1,-2.480259895E1,-3.235440063E1,4.199728723E1
3.766664621E0,1.180959988E1,-2.352159882E1,-3.285459900E1,4.209699438E1
3.776676828E0,1.159000015E1,-2.430239868E1,-3.143939972E1,4.139288030E1
3.786676828E0,1.049199963E1,-2.475379944E1,-3.280579758E1,4.241524487E1
3.796676828E0,1.161439991E1,-2.424139977E1,-3.145159912E1,4.137321398E1
3.806677072E0,1.155340004E1,-2.438780022E1,-3.164679909E1,4.159045256E1
3.816677072E0,1.217560005E1,-2.399740028E1,-3.157359886E1,4.148508891E1
3.826677317E0,1.085799980E1,-2.491239929E1,-3.213479996E1,4.208526068E1
3.836665110E0,1.183399963E1,-2.402179909E1,-3.198839951E1,4.171747933E1
3.846677072E0,1.174860001E1,-2.416819954E1,-3.262279892E1,4.226557086E1
3.856677561E0,1.118739986E1,-2.439999962E1,-3.248859787E1,4.214293403E1
3.866664133E0,1.141919994E1,-2.407059860E1,-3.164679909E1,4.136800378E1
3.876677317E0,1.076039982E1,-2.477820015E1,-3.197620010E1,4.185956020E1
3.886676828E0,1.194379997E1,-2.397299957E1,-3.164679909E1,4.145936515E1
3.896676828E0,1.159000015E1,-2.455859947E1,-3.137839890E1,4.149767257E1
3.906664621E0,1.193159962E1,-2.422920036E1,-3.180539894E1,4.172529954E1
3.916676828E0,7.820199966E0,-2.521739960E1,-3.445280075E1,4.340585501E1
3.926676828E0,1.024800014E1,-2.479039955E1,-3.231779861E1,4.200030386E1
3.936677561E0,1.079699993E1,-2.463179970E1,-3.211040115E1,4.188530322E1
3.946677317E0,9.772199631E0,-2.516860008E1,-3.289120102E1,4.255332443E1
3.956677561E0,1.066279984E1,-2.474160004E1,-3.254959869E1,4.225302886E1
3.966679270E0,1.062619972E1,-2.470499992E1,-3.180539894E1,4.165136905E1
3.976665110E0,1.084579945E1,-2.480259895E1,-3.151259995E1,4.154328148E1
3.986676828E0,1.078479958E1,-2.452199936E1,-3.159799957E1,4.142552271E1
3.996677072E0,9.601399422E0,-2.518079948E1,-3.281800079E1,4.246505280E1
4.006663645E0,1.172420025E1,-2.437559891E1,-3.161019897E1,4.160326156E1
4.016664865E0,1.172420025E1,-2.437559891E1,-3.161019897E1,4.160326156E1
4.026677072E0,1.148019981E1,-2.435120010E1,-3.178100014E1,4.165102525E1
4.036677072E0,1.204139996E1,-2.333860016E1,-2.884079933E1,3.900611845E1
4.046677317E0,1.165100002E1,-2.427799988E1,-3.218359756E1,4.196368706E1
4.056677317E0,1.143139935E1,-2.431459999E1,-3.136619949E1,4.130030429E1
4.066672190E0,1.005280018E1,-2.493680000E1,-3.190299988E1,4.172174717E1
4.076676828E0,1.044320011E1,-2.439999962E1,-3.289120102E1,4.226406883E1
4.086664377E0,1.089459991E1,-2.459519958E1,-3.219580078E1,4.195456754E1
4.096676828E0,1.050419998E1,-2.481480026E1,-3.192739868E1,4.177883813E1
4.106677072E0,1.137039948E1,-2.457079887E1,-3.251300049E1,4.230963652E1
4.116677072E0,1.144359970E1,-2.394859886E1,-3.014620018E1,4.016571606E1
4.126677072E0,1.107759953E1,-2.444879913E1,-3.293999863E1,4.249118144E1
4.136677072E0,1.111419964E1,-2.425359917E1,-3.168339920E1,4.141980554E1
4.146677317E0,1.087020016E1,-2.433899879E1,-3.280579758E1,4.227018415E1
4.156664377E0,9.308599472E0,-2.455859947E1,-3.368420029E1,4.271299780E1
4.166665598E0,1.154119968E1,-2.463179970E1,-3.180539894E1,4.185102446E1
4.176677072E0,1.127279949E1,-2.481480026E1,-3.086599922E1,4.117718092E1
4.186677072E0,1.173639965E1,-2.437559891E1,-3.117099953E1,4.127401253E1
4.196677561E0,1.150459957E1,-2.433899879E1,-3.112220001E1,4.115013982E1
4.206677072E0,1.193159962E1,-2.397299957E1,-3.196399879E1,4.169850113E1
4.216676828E0,1.085799980E1,-2.441219902E1,-3.268379974E1,4.221471765E1
4.226676828E0,1.084579945E1,-2.480259895E1,-3.162240028E1,4.162663186E1
4.236677317E0,9.942999840E0,-2.498559952E1,-3.224459839E1,4.198639725E1
4.246677561E0,1.069939995E1,-2.435120010E1,-3.306200027E1,4.243293494E1
4.256677072E0,1.193159962E1,-2.454640007E1,-3.108559990E1,4.136669369E1
4.266664133E0,1.160219955E1,-2.455859947E1,-3.106119919E1,4.126177332E1
4.276677072E0,1.199259949E1,-2.414379883E1,-3.093919945E1,4.103631961E1
4.286677072E0,1.026019955E1,-2.479039955E1,-3.209819794E1,4.183455408E1
4.296676828E0,1.154119968E1,-2.413159943E1,-3.202499771E1,4.172689612E1
4.306677317E0,1.174860001E1,-2.398519897E1,-3.234220123E1,4.194445556E1
4.316677072E0,1.202919960E1,-2.425359917E1,-3.112220001E1,4.124960665E1
4.326676828E0,1.241959953E1,-2.377779961E1,-3.156139946E1,4.142163858E1
4.336664621E0,1.128499985E1,-2.449759865E1,-3.125639915E1,4.128493732E1
4.346677317E0,1.237080002E1,-2.392420006E1,-3.143939972E1,4.139854945E1
4.356677561E0,1.183399963E1,-2.400959969E1,-3.187859917E1,4.162630790E1
4.366676584E0,1.193159962E1,-2.391199875E1,-3.241539764E1,4.201076955E1
4.376677561E0,1.200479984E1,-2.400959969E1,-3.171999931E1,4.155399443E1
4.386676828E0,1.191940022E1,-2.404619980E1,-3.163459969E1,4.148541579E1
4.396677072E0,1.268799973E1,-2.415600014E1,-3.152479935E1,4.169305282E1
4.406663889E0,1.250500011E1,-2.424139977E1,-3.132959938E1,4.153991199E1
4.416677072E0,1.218779945E1,-2.399740028E1,-3.135400009E1,4.132179809E1
4.426677072E0,1.174860001E1,-2.405839920E1,-3.167119980E1,4.147168999E1
4.436677317E0,1.135820007E1,-2.427799988E1,-3.150039864E1,4.136067095E1
4.446664865E0,1.045539951E1,-2.446100044E1,-3.212260056E1,4.170752196E1
4.456681711E0,1.190719986E1,-2.429019928E1,-3.157359886E1,4.157748591E1
4.466674631E0,1.241959953E1,-2.427799988E1,-3.123199844E1,4.146209664E1
4.476676584E0,1.200479984E1,-2.425359917E1,-3.156139946E1,4.157492306E1
4.486676828E0,1.150459957E1,-2.452199936E1,-3.173219872E1,4.172069869E1
4.496676828E0,1.055299950E1,-2.485140038E1,-3.222019958E1,4.203687857E1
4.506677072E0,1.083360004E1,-2.480259895E1,-3.173219872E1,4.170693276E1
4.516664621E0,1.135820007E1,-2.396080017E1,-3.222019958E1,4.172852639E1
4.526676828E0,1.155340004E1,-2.424139977E1,-3.286679840E1,4.244234857E1
4.536677072E0,1.145580006E1,-2.410719872E1,-3.259840012E1,4.213131941E1
4.546677072E0,1.263920021E1,-2.419260025E1,-3.054879951E1,4.096657712E1
4.556669016E0,1.179739952E1,-2.441219902E1,-3.136619949E1,4.146049405E1
4.566676828E0,1.263920021E1,-2.411940002E1,-3.110999870E1,4.134400632E1
4.576676828E0,1.017479992E1,-2.494899940E1,-3.284239960E1,4.248061130E1
4.586664377E0,1.110200024E1,-2.450979996E1,-3.162240028E1,4.152060817E1
4.596677072E0,1.080919933E1,-2.463179970E1,-3.200059891E1,4.180433802E1
4.606676584E0,1.194379997E1,-2.421699905E1,-3.136619949E1,4.138787107E1
4.616677072E0,1.167539978E1,-2.470499992E1,-3.186639977E1,4.197760612E1
4.626677072E0,1.179739952E1,-2.441219902E1,-3.136619949E1,4.146049405E1
4.636677072E0,1.171199989E1,-2.469279861E1,-3.110999870E1,4.140938618E1
4.646677561E0,1.212679958E1,-2.389979935E1,-3.171999931E1,4.152611267E1
4.656676096E0,1.069939995E1,-2.448539925E1,-3.195179939E1,4.165248396E1
4.666677072E0,1.168760014E1,-2.420479965E1,-3.197620010E1,4.177259504E1
4.676676828E0,1.205359936E1,-2.460739899E1,-3.125639915E1,4.156652295E1
4.686676584E0,1.151679993E1,-2.452199936E1,-3.141499901E1,4.148333757E1
4.696665110E0,1.257819939E1,-2.352159882E1,-3.168339920E1,4.141635541E1
4.706676828E0,1.138259983E1,-2.414379883E1,-3.196399879E1,4.164353275E1
4.716677072E0,7.197999954E0,-2.590060043E1,-4.191920090E1,4.979831031E1
4.726676828E0,6.648999691E0,-2.581519890E1,-4.207780075E1,4.981139435E1
4.736676828E0,5.855999947E0,-2.620559883E1,-4.229739761E1,5.010085818E1
4.746677072E0,7.307799816E0,-2.579080009E1,-4.202899933E1,4.984983543E1
4.756680002E0,7.637199879E0,-2.566880035E1,-4.110179901E1,4.905682435E1
4.766664377E0,1.084579945E1,-2.472939873E1,-3.218359756E1,4.201140892E1
4.776677317E0,1.148019981E1,-2.453419876E1,-3.206159973E1,4.197222979E1
4.786676828E0,9.894199371E0,-2.481480026E1,-3.283020020E1,4.232601491E1
4.796677072E0,1.079699993E1,-2.487579918E1,-3.215919876E1,4.206655034E1
4.806666574E0,1.156559944E1,-2.399740028E1,-3.281800079E1,4.226889503E1
4.816677072E0,9.601399422E0,-2.468059921E1,-3.336700058E1,4.259900910E1
4.826677317E0,1.167539978E1,-2.383880043E1,-3.130519867E1,4.104410834E1
4.836668772E0,1.217560005E1,-2.425359917E1,-3.152479935E1,4.159681818E1
4.846677317E0,1.105319977E1,-2.465620041E1,-3.159799957E1,4.157565418E1
4.856677072E0,1.313939953E1,-2.355819893E1,-3.542879868E1,4.452900552E1
4.866677317E0,9.637999535E0,-2.518079948E1,-3.790539932E1,4.651648090E1
4.876665110E0,6.783199787E0,-2.607139969E1,-4.274879837E1,5.052909502E1
4.886677317E0,9.906399727E0,-2.466839981E1,-3.383060074E1,4.302529780E1
4.896677561E0,6.783199787E0,-2.640079880E1,-3.974760056E1,4.819632482E1
4.906677072E0,9.125599861E0,-2.481480026E1,-3.400139999E1,4.307140683E1
4.916677072E0,1.112639999E1,-2.436339951E1,-3.240319824E1,4.203973440E1
4.926677072E0,9.650199890E0,-2.460739899E1,-3.283020020E1,4.214822046E1
4.936677317E0,1.036999989E1,-2.468059921E1,-3.219580078E1,4.187169047E1
4.946664377E0,9.930799484E0,-2.485140038E1,-3.357439804E1,4.293545252E1
4.956664865E0,1.035779953E1,-2.430239868E1,-3.402579880E1,4.307720484E1
4.966676828E0,1.119960022E1,-2.432679939E1,-3.293999863E1,4.245312383E1
4.976677072E0,1.128499985E1,-2.443659973E1,-3.202499771E1,4.183418586E1
4.986677561E0,1.193159962E1,-2.429019928E1,-3.124419975E1,4.133493521E1
4.996677072E0,1.150459957E1,-2.459519958E1,-3.096360016E1,4.118281424E1
5.006676828E0,1.152899933E1,-2.452199936E1,-3.097579956E1,4.115515079E1
5.016664621E0,1.036999989E1,-2.475379944E1,-3.186639977E1,4.166239213E1
5.026677072E0,8.356999397E0,-2.501000023E1,-3.306200027E1,4.228989729E1
5.036677072E0,1.122399998E1,-2.414379883E1,-3.200059891E1,4.162859027E1
5.046665842E0,1.265139961E1,-2.387539864E1,-3.093919945E1,4.107708162E1
5.056681711E0,1.032119942E1,-2.496119881E1,-3.118319893E1,4.125506634E1
5.066676828E0,1.104099941E1,-2.471719933E1,-3.137839890E1,4.144209850E1
5.076677317E0,1.228539944E1,-2.396080017E1,-3.134179878E1,4.132020493E1
5.086677072E0,1.171199989E1,-2.437559891E1,-3.171999931E1,4.168331945E1
5.096677561E0,9.747799873E0,-2.499779892E1,-3.293999863E1,4.248473917E1
5.106677317E0,8.405799866E0,-2.511979866E1,-3.313520050E1,4.242173109E1
5.116677317E0,1.046759987E1,-2.453419876E1,-3.134179878E1,4.115587330E1
5.126664133E0,1.036999989E1,-2.481480026E1,-3.119540024E1,4.118815613E1
5.136664133E0,1.026019955E1,-2.442440033E1,-3.120759964E1,4.093577044E1
5.146667551E0,1.015040016E1,-2.503439903E1,-3.076840019E1,4.094442830E1
5.156676584E0,9.162199974E0,-2.525399971E1,-3.118319893E1,4.115947406E1
5.166676828E0,9.662400246E0,-2.492459869E1,-3.189079857E1,4.161274603E1
5.176677805E0,8.796199799E0,-2.527840042E1,-3.213479996E1,4.182123895E1
5.186677072E0,9.747799873E0,-2.463179970E1,-3.215919876E1,4.166484398E1
5.196677317E0,8.356999397E0,-2.508320045E1,-3.262279892E1,4.199111088E1
5.206677317E0,9.760000229E0,-2.494899940E1,-3.121979904E1,4.113861967E1
5.216677561E0,1.005280018E1,-2.476599884E1,-3.140279961E1,4.123771712E1
5.226677317E0,9.784399986E0,-2.487579918E1,-3.110999870E1,4.101672692E1
5.236677317E0,9.601399422E0,-2.513199997E1,-3.153699875E1,4.145342668E1
5.246664377E0,8.466799736E0,-2.540040016E1,-3.295219803E1,4.245838411E1
5.256677561E0,1.034560013E1,-2.464399910E1,-3.135400009E1,4.119989630E1
5.266676828E0,9.564800262E0,-2.496119881E1,-3.180539894E1,4.154672372E1
5.276677317E0,9.613599777E0,-2.507099915E1,-3.176879883E1,4.159606806E1
5.286677072E0,1.010159969E1,-2.493680000E1,-3.091479874E1,4.098305859E1
5.296677561E0,8.954799652E0,-2.527840042E1,-3.220800018E1,4.191111118E1
5.306677317E0,9.528200150E0,-2.510759926E1,-3.145159912E1,4.135675550E1
5.316664377E0,8.539999962E0,-2.493680000E1,-3.336700058E1,4.252213919E1
5.326677561E0,9.772199631E0,-2.492459869E1,-3.284239960E1,4.237162632E1
5.336677561E0,9.552599907E0,-2.485140038E1,-3.118319893E1,4.100287991E1
5.346677072E0,1.169979954E1,-2.419260025E1,-3.164679909E1,4.151731095E1
5.356677317E0,1.195599937E1,-2.415600014E1,-3.170779991E1,4.161541588E1
5.366676828E0,1.138259983E1,-2.470499992E1,-3.107339859E1,4.129717545E1
5.376676828E0,1.161439991E1,-2.448539925E1,-3.128079987E1,4.138740753E1
5.386677317E0,1.180959988E1,-2.439999962E1,-3.125639915E1,4.137377332E1
5.396677561E0,9.040200233E0,-2.516860008E1,-3.296440125E1,4.244803175E1
5.406676828E0,1.130939960E1,-2.410719872E1,-3.220800018E1,4.179012832E1
5.416677072E0,1.218779945E1,-2.424139977E1,-3.119540024E1,4.134417630E1
5.426677317E0,1.235859966E1,-2.424139977E1,-3.104899979E1,4.128463196E1
5.436677317E0,1.346879959E1,-2.333860016E1,-3.129299927E1,4.129589111E1
5.446676828E0,1.191940022E1,-2.429019928E1,-3.135400009E1,4.141448061E1
5.456676828E0,1.182180023E1,-2.415600014E1,-3.097579956E1,4.102154875E1
5.466677561E0,1.107759953E1,-2.458300018E1,-3.161019897E1,4.154806600E1
5.476677072E0,1.090679932E1,-2.476599884E1,-3.215919876E1,4.203007298E1
5.486676828E0,9.491600037E0,-2.504660034E1,-3.298880005E1,4.249333581E1
5.496677561E0,1.144359970E1,-2.448539925E1,-3.132959938E1,4.137673921E1
5.506677317E0,1.166319942E1,-2.441219902E1,-3.085379982E1,4.103587023E1
5.516677317E0,1.163879967E1,-2.422920036E1,-3.101239967E1,4.104003827E1
5.526677317E0,1.079699993E1,-2.487579918E1,-3.215919876E1,4.206655034E1
5.536664621E0,1.073600006E1,-2.441219902E1,-3.174440002E1,4.145990945E1
5.546676828E0,1.116300011E1,-2.447319984E1,-3.237879944E1,4.209437890E1
5.556676584E0,1.144359970E1,-2.449759865E1,-3.154920006E1,4.155045533E1
5.566669748E0,1.124839973E1,-2.464399910E1,-3.112220001E1,4.126068979E1
5.576663889E0,1.124839973E1,-2.464399910E1,-3.112220001E1,4.126068979E1
5.586677561E0,1.205359936E1,-2.468059921E1,-3.069519997E1,4.119000529E1
5.596677561E0,1.105319977E1,-2.465620041E1,-3.170779991E1,4.165916489E1
5.606664621E0,1.066279984E1,-2.431459999E1,-3.231779861E1,4.182505446E1
5.616677317E0,1.121179962E1,-2.464399910E1,-3.189079857E1,4.183364885E1
5.626677317E0,1.088239956E1,-2.459519958E1,-3.252519989E1,4.220472830E1
5.636678049E0,1.107759953E1,-2.382659912E1,-3.222019958E1,4.157597020E1
5.646677072E0,1.017479992E1,-2.458300018E1,-3.195179939E1,4.157845519E1
5.656677072E0,1.146799946E1,-2.474160004E1,-3.060980034E1,4.099538585E1
5.666676828E0,1.215119934E1,-2.388759995E1,-3.106119919E1,4.102520166E1
5.676664865E0,1.134599972E1,-2.453419876E1,-3.145159912E1,4.147121539E1
5.686676828E0,1.326139927E1,-2.331419945E1,-3.069519997E1,4.076287413E1
5.696677072E0,9.857600212E0,-2.470499992E1,-3.275699997E1,4.219633100E1
5.706677317E0,1.095559978E1,-2.475379944E1,-3.106119919E1,4.120162434E1
5.716677317E0,1.212679958E1,-2.421699905E1,-3.110999870E1,4.124747666E1
5.726677317E0,1.118739986E1,-2.429019928E1,-3.165899849E1,4.144229581E1
5.736680246E0,1.166319942E1,-2.415600014E1,-3.102459908E1,4.101302612E1
5.746664377E0,1.195599937E1,-2.429019928E1,-3.059759903E1,4.085551087E1
5.756677561E0,1.161439991E1,-2.448539925E1,-3.128079987E1,4.138740753E1
5.766676828E0,1.121179962E1,-2.439999962E1,-3.195179939E1,4.173705687E1
5.776677072E0,9.503799438E0,-2.486359978E1,-3.226900101E1,4.183072105E1
5.786677317E0,1.168760014E1,-2.389979935E1,-3.052439880E1,4.049122532E1
5.796677317E0,1.201700020E1,-2.432679939E1,-3.068299866E1,4.095909995E1
5.806677072E0,1.116300011E1,-2.410719872E1,-3.180539894E1,4.144095804E1
5.816677561E0,1.159000015E1,-2.413159943E1,-3.093919945E1,4.091327727E1
5.826677561E0,1.049199963E1,-2.481480026E1,-3.203720093E1,4.185974930E1
5.836680002E0,1.121179962E1,-2.453419876E1,-3.082939911E1,4.096441393E1
5.846677317E0,1.030900002E1,-2.464399910E1,-3.222019958E1,4.185383416E1
5.856664865E0,1.030900002E1,-2.400959969E1,-3.365979767E1,4.261124661E1
5.866676828E0,1.101659966E1,-2.422920036E1,-3.224459839E1,4.181068934E1
5.876676584E0,1.115079975E1,-2.468059921E1,-3.114659882E1,4.127448280E1
5.886677072E0,1.141919994E1,-2.438780022E1,-3.092700005E1,4.100783167E1
5.896677317E0,1.072379971E1,-2.453419876E1,-3.290340042E1,4.242122757E1
5.906677072E0,1.111419964E1,-2.407059860E1,-3.128079987E1,4.100497032E1
5.916677561E0,1.078479958E1,-2.388759995E1,-3.292779922E1,4.208526220E1
5.926665110E0,1.150459957E1,-2.409499931E1,-3.151259995E1,4.130337466E1
5.936664133E0,9.796599388E0,-2.460739899E1,-3.312300110E1,4.241026581E1
5.946677072E0,1.129720020E1,-2.399740028E1,-3.147599983E1,4.116115302E1
5.956677072E0,1.176079941E1,-2.411940002E1,-3.079279900E1,4.084431821E1
5.966676828E0,1.154119968E1,-2.426580048E1,-3.091479874E1,4.096038505E1
5.976677072E0,1.151679993E1,-2.427799988E1,-3.146379852E1,4.137666705E1
5.986676828E0,1.076039982E1,-2.427799988E1,-3.230559921E1,4.181936421E1
5.996680735E0,1.139480019E1,-2.420479965E1,-3.118319893E1,4.108656341E1
6.006677317E0,1.173639965E1,-2.437559891E1,-3.128079987E1,4.135699867E1
6.016677561E0,1.121179962E1,-2.439999962E1,-3.195179939E1,4.173705687E1
6.026664133E0,1.159000015E1,-2.405839920E1,-3.159799957E1,4.137110408E1
6.036677561E0,1.149240017E1,-2.441219902E1,-3.101239967E1,4.110717281E1
6.046676828E0,1.093120003E1,-2.458300018E1,-3.121979904E1,4.121275148E1
6.056677072E0,1.045539951E1,-2.427799988E1,-3.173219872E1,4.129974688E1
6.066677072E0,9.479399681E0,-2.468059921E1,-3.231779861E1,4.175441417E1
6.076677561E0,1.100440025E1,-2.411940002E1,-3.152479935E1,4.119047531E1
6.086677072E0,1.134599972E1,-2.416819954E1,-3.067079926E1,4.066363862E1
6.096676828E0,1.191940022E1,-2.436339951E1,-3.080500031E1,4.104382269E1
6.106677317E0,1.033339977E1,-2.464399910E1,-3.146379852E1,4.128046100E1
6.116677317E0,1.132159996E1,-2.442440033E1,-3.115880013E1,4.117767335E1
6.126673410E0,1.108979988E1,-2.439999962E1,-3.100020027E1,4.097994704E1
6.136669748E0,1.130939960E1,-2.418039894E1,-3.164679909E1,4.140186113E1
6.146664865E0,1.216339970E1,-2.381439972E1,-3.140279961E1,4.124572401E1
6.156676828E0,9.942999840E0,-2.441219902E1,-3.312300110E1,4.233145295E1
6.166677072E0,1.155340004E1,-2.415600014E1,-2.964599991E1,3.994845060E1
6.176664865E0,1.232199955E1,-2.407059860E1,-3.141499901E1,4.145030220E1
6.186677072E0,1.111419964E1,-2.457079887E1,-3.085379982E1,4.097812287E1
6.196677072E0,1.076039982E1,-2.459519958E1,-3.158580017E1,4.145326066E1
6.206677561E0,1.116300011E1,-2.418039894E1,-3.114659882E1,4.098066474E1
6.216664377E0,1.111419964E1,-2.400959969E1,-3.173219872E1,4.131487318E1
6.226670237E0,1.047980022E1,-2.438780022E1,-3.202499771E1,4.159557056E1
6.236676828E0,1.179739952E1,-2.368019867E1,-2.968260002E1,3.976162960E1
6.246677072E0,1.251719952E1,-2.387539864E1,-3.043899918E1,4.066014774E1
6.256676828E0,1.271239948E1,-2.386319923E1,-2.974359894E1,4.019625674E1
6.266677072E0,1.118739986E1,-2.429019928E1,-3.165899849E1,4.144229581E1
6.276676828E0,1.179739952E1,-2.347279930E1,-3.157359886E1,4.107363008E1
6.286665354E0,1.145580006E1,-2.381439972E1,-3.103679848E1,4.076326592E1
6.296676828E0,1.173639965E1,-2.405839920E1,-3.200059891E1,4.172035450E1
6.306677317E0,1.150459957E1,-2.416819954E1,-3.084159851E1,4.083701604E1
6.316677072E0,1.129720020E1,-2.399740028E1,-3.125639915E1,4.099346827E1
6.326665598E0,1.235859966E1,-2.424139977E1,-3.115880013E1,4.136727298E1
6.336676828E0,1.079699993E1,-2.419260025E1,-3.187859917E1,4.144999637E1
6.346676584E0,1.093120003E1,-2.450979996E1,-3.176879883E1,4.158699324E1
6.356664377E0,1.074819946E1,-2.414379883E1,-3.352560043E1,4.268972591E1
6.366676828E0,1.087020016E1,-2.416819954E1,-3.251300049E1,4.194470552E1
6.376676584E0,1.122399998E1,-2.346059990E1,-3.171999931E1,4.101873084E1
6.386677072E0,1.101659966E1,-2.429019928E1,-3.158580017E1,4.134056146E1
6.396676828E0,1.233419991E1,-2.418039894E1,-3.225679779E1,4.215833469E1
6.406677317E0,9.381799698E0,-2.468059921E1,-3.678300095E1,4.527846399E1
6.416677317E0,8.369199753E0,-2.497340012E1,-3.718560028E1,4.556844397E1
6.426674875E0,8.954799652E0,-2.496119881E1,-3.303759766E1,4.236428616E1
6.436664377E0,6.197599888E0,-2.580299950E1,-4.338319778E1,5.085574577E1
6.446677072E0,7.112599850E0,-2.588839912E1,-3.426979828E1,4.353409422E1
6.456676584E0,7.405399799E0,-2.435120010E1,-4.038199997E1,4.773391681E1
6.466677072E0,7.271199703E0,-2.541259956E1,-3.844219971E1,4.665268781E1
6.476677072E0,8.625399590E0,-2.490019989E1,-3.356219864E1,4.267128601E1
6.486676828E0,1.001620007E1,-2.476599884E1,-3.226900101E1,4.189233090E1
6.496676828E0,1.017479992E1,-2.482699966E1,-3.178100014E1,4.159252860E1
6.506676828E0,1.027239990E1,-2.436339951E1,-3.142720032E1,4.107026120E1
6.516677561E0,1.015040016E1,-2.426580048E1,-3.320840073E1,4.236339900E1
6.526676828E0,1.132159996E1,-2.378999901E1,-3.259840012E1,4.191417861E1
6.536677072E0,1.149240017E1,-2.422920036E1,-3.051219940E1,4.062171493E1
6.546677072E0,1.163879967E1,-2.430239868E1,-3.034140015E1,4.057916710E1
6.556677072E0,1.166319942E1,-2.415600014E1,-3.102459908E1,4.101302612E1
6.566664377E0,1.012599945E1,-2.497340012E1,-3.187859917E1,4.174268395E1
